DIVENUMBER,Date,Expedition,Leg,Dive,Site,Ocean,LargeMarineEcosystem,Country,FishCouncilRegion,Locality,SurveyID,Station,PI,PIAffiliation,Purpose,CruiseComments,EventID,SamplingEquipment,VehicleName,DataProvider,DataContact,Vessel,LocationAccuracy,WebSite,Citation
Pisces 5 651,7/13/05,0511,,651,Rose Atoll,,NA,USA,Western Pacific,American Samoa; Rose Atoll,KOK05-11,KOK05-11-P5-651,"Graves, Michael",,"Investigation of the submerged remains of the Taiwanese fishing vessel Jin Shiang Fa, which ran aground at Rose Atoll in October 1993",,P5-651,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 652,7/14/05,0511,,652,Rose Atoll,,NA,USA,Western Pacific,American Samoa; Rose Atoll,KOK05-11,KOK05-11-P5-652,"Maragos, James",,"Deep reef slope investigation of the marine biodiversity of the southwestern side of Rose Atoll National Wildlife Refuge, American Samoa",,P5-652,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 653,7/20/05,0511,,653,Jarvis Island,,NA,NA,NA,Line Islands; Jarvis Island Unit of the Pacific Remote Islands Marine National Monument;Jarvis Island,KOK05-11,KOK05-11-P5-653,"Parrish, Frank; Mundy, Bruce",,"Exploration of the deep slopes of the US Line and Phoenix Islands to investigate the biogeography of deepwater fish and corals, and identify paleo-shorelines.",,P5-653,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 654,7/30/05,0511,,654,Kingman Reef,,NA,NA,NA,Line Islands; Kingman Reef and Palmyra Atoll Unit of the Pacific Remote Islands Marine National Monument; Kingman Reef,KOK05-11,KOK05-11-P5-654,"Parrish, Frank; Mundy, Bruce",,"Exploration of the deep slopes of the US Line and Phoenix Islands to investigate the biogeography of deepwater fish and corals, and identify paleo-shorelines.",,P5-654,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 655,7/31/05,0511,,655,Kingman Reef,,NA,NA,NA,Line Islands; Kingman Reef and Palmyra Atoll Unit of the Pacific Remote Islands Marine National Monument; Kingman Reef,KOK05-11,KOK05-11-P5-655,"Dunbar, Robert",,Decadal to Centennial Climate Variability Revealed by Deep Sea Corals from the Central North Pacific Gyre,,P5-655,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 711,2/10/09,0907,,711,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK09-07,KOK09-07-P5-711,"Wiltshire, John",,HURL: Test & Training,,P5-711,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 740,11/15/09,0918,,740,West Oʻahu,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; West,KOK09-18,KOK09-18-P5-740,"Wiltshire, John",,HURL: Test & Training,,P5-740,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 741,11/16/09,0918,,741,West Oʻahu,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; West,KOK09-18,KOK09-18-P5-741,"Wiltshire, John",,HURL: Test & Training,,P5-741,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 748,10/5/10,1017,,748,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK10-17,KOK10-17-P5-748,"Howe, Bruce",,Sea Glider Recovery,,P5-748,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,>1000m,,
Pisces 5 749,10/19/10,1019,,749,Penguin Bank,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Molokai; Penguin Bank,KOK10-19,KOK10-19-P5-749,"Fletcher, Charles",,The Glacial Sea Level Lowstand Shoreline in the Main and Northwestern Hawaiian Islands,,P5-749,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 750,10/20/10,1019,,750,Penguin Bank,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Molokai; Penguin Bank,KOK10-19,KOK10-19-P5-750,"Fletcher, Charles",,The Glacial Sea Level Lowstand Shoreline in the Main and Northwestern Hawaiian Islands,,P5-750,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 751,10/22/10,1020,,751,Diamond Head,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Diamond Head,KOK10-20,KOK10-20-P5-751,"Drazen, Jeff",,Measuring Animal Metabolism in Hawaiian Bathyal Environments,,P5-751,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 752,10/23/10,1020,,752,Diamond Head,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Diamond Head,KOK10-20,KOK10-20-P5-752,"Drazen, Jeff",,Measuring Animal Metabolism in Hawaiian Bathyal Environments,,P5-752,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 753,2/23/11,1101,,753,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK11-01,KOK11-01-P5-753,"Wiltshire, John",,HURL: Test & Training,,P5-753,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,>1000m,,
Pisces 5 754,2/27/11,1102,,754,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-754,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-754,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 755,2/28/11,1102,,755,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-755,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-755,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 756,3/1/11,1102,,756,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-756,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-756,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 757,3/3/11,1102,,757,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-757,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-757,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 758,3/4/11,1102,,758,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-758,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-758,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 759,3/5/11,1102,,759,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-759,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-759,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 760,3/6/11,1102,,760,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-760,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-760,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 761,3/7/11,1102,,761,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-761,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-761,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 762,3/8/11,1102,,762,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-762,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-762,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 763,3/9/11,1102,,763,Auau Channel,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Maui; Auau Channel,KOK11-02,KOK11-02-P5-763,"Parrish, Frank",,Investigating the Deep Coral Reefs of Hawai‘i,,P5-763,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 764,3/22/11,1103,,764,Waianae,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waianae,KOK11-03,KOK11-03-P5-764,"Drazen, Jeff",,Measuring Animal Metabolism in Hawaiian Bathyal Environments,,P5-764,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 765,3/23/11,1103,,765,Waianae,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waianae,KOK11-03,KOK11-03-P5-765,"Drazen, Jeff",,Measuring Animal Metabolism in Hawaiian Bathyal Environments,,P5-765,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 766,3/24/11,1103,,766,Waianae,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waianae,KOK11-03,KOK11-03-P5-766,"Drazen, Jeff",,Measuring Animal Metabolism in Hawaiian Bathyal Environments,,P5-766,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 767,3/28/11,1101a,,767,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK11-1a,KOK11-1a-P5-767,Joakim Nilsson,,Survey of the Proposed Honolulu Seawater Air Conditioning Pipe Route,,P5-767,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 768,9/12/11,1112,,768,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK11-12,KOK11-12-P5-768,"Wiltshire, John",,HURL: Test & Training,,P5-768,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,>1000m,,
Pisces 5 769,9/15/11,1112,,769,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK11-12,KOK11-12-P5-769,"Wiltshire, John",,HURL: Test & Training,,P5-769,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,>1000m,,
Pisces 5 770,9/19/11,1112,,770,Mamala Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Mamala Bay,KOK11-12,KOK11-12-P5-770,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-770,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,>1000m,,
Pisces 5 771,9/20/11,1112,,771,Keahole Pt,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; Keahole Pt,KOK11-12,KOK11-12-P5-771,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-771,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 772,9/21/11,1112,,772,Keahole Pt,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; Keahole Pt,KOK11-12,KOK11-12-P5-772,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-772,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 773,9/22/11,1112,,773,Loihi,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Loihi,KOK11-12,KOK11-12-P5-773,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-773,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 774,9/23/11,1112,,774,Loihi,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Loihi,KOK11-12,KOK11-12-P5-774,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-774,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 775,9/24/11,1112,,775,Loihi,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Loihi,KOK11-12,KOK11-12-P5-775,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-775,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 776,9/25/11,1112,,776,South Pt,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; South Pt,KOK11-12,KOK11-12-P5-776,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-776,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 777,9/26/11,1112,,777,Loihi South Rift,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Loihi; Loihi South Rift,KOK11-12,KOK11-12-P5-777,"Johnstone, Gary",,Marine Investigation of Loihi Seamount and Deep Sea Precious Corals ,,P5-777,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 778,9/28/11,1112,,778,Kealakekua Bay,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; Kealakekua Bay,KOK11-12,KOK11-12-P5-778,"Kahng, Sam",,Recolonization and community succession of deep-water coral communities in response to disturbance,,P5-778,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 779,9/29/11,1112,,779,Hookena,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; Hookena,KOK11-12,KOK11-12-P5-779,"Kahng, Sam",,Recolonization and community succession of deep-water coral communities in response to disturbance,,P5-779,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,50m,,
Pisces 5 780,9/30/11,1112,,780,South Pt,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; South Pt,KOK11-12,KOK11-12-P5-780,"Kahng, Sam",,Recolonization and community succession of deep-water coral communities in response to disturbance,,P5-780,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 781,6/21/12,1206,,781,Keahole Pt,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Hawaii; Keahole Pt,KOK12-06,KOK12-06-P5-781,"Parrish, Frank",,Instrument Recovery and Resurvey of Precious Coral Beds 2012,,P5-781,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 809,7/20/13,1302,,809,Makapuu,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Makapuu,KOK13-02,KOK13-02-P5-809,"Parrish, Frank",,"Establishment and Growth Rates of Gold Coral, Savalia sp, in the Hawaiian Islands",,P5-809,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 817,8/3/13,1302,,817,Koko Head,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Koko Head,KOK13-02,KOK13-02-P5-817,"Rubin, Ken; Fletcher, Charles",,The Glacial Sea Level Low-stand Shoreline in the Main Hawaiian Islands,,P5-817,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 818,8/5/13,1302,,818,Koko Head,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Koko Head,KOK13-02,KOK13-02-P5-818,"Rubin, Ken; Fletcher, Charles",,The Glacial Sea Level Low-stand Shoreline in the Main Hawaiian Islands,,P5-818,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu",Kaʻimikai O Kanaloa,20m,,
Pisces 5 821,8/11/13,,,821,Waikiki,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waikiki,NA,NA,"Longenecker, Kenneth",,Exploration for Deep Mesophotic Reefs off South O‘ahu and Understanding their Role In the Maintenance of Coastal Ecosystems,These dives were conducted locally using a LRT platform. No cruise information is available,P5-821,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu","Launch, Recovery, and Transport (LRT) Platform",20m,,
Pisces 5 822,8/13/13,,,822,Waikiki,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waikiki,NA,NA,"Longenecker, Kenneth",,Exploration for Deep Mesophotic Reefs off South O‘ahu and Understanding their Role In the Maintenance of Coastal Ecosystems,These dives were conducted locally using a LRT platform. No cruise information is available,P5-822,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu","Launch, Recovery, and Transport (LRT) Platform",20m,,
Pisces 5 823,8/15/13,,,823,Waikiki,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waikiki,NA,NA,"Longenecker, Kenneth",,Exploration for Deep Mesophotic Reefs off South O‘ahu and Understanding their Role In the Maintenance of Coastal Ecosystems,These dives were conducted locally using a LRT platform. No cruise information is available,P5-823,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu","Launch, Recovery, and Transport (LRT) Platform",20m,,
Pisces 5 824,8/17/13,,,824,Waikiki,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waikiki,NA,NA,"Longenecker, Kenneth",,Exploration for Deep Mesophotic Reefs off South O‘ahu and Understanding their Role In the Maintenance of Coastal Ecosystems,These dives were conducted locally using a LRT platform. No cruise information is available,P5-824,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu","Launch, Recovery, and Transport (LRT) Platform",20m,,
Pisces 5 825,8/19/13,,,825,Waikiki,North Pacific,Insular Pacific-Hawaiian,USA,Western Pacific,Main Hawaiian Islands; Oahu; Waikiki,NA,NA,"Longenecker, Kenneth",,Exploration for Deep Mesophotic Reefs off South O‘ahu and Understanding their Role In the Maintenance of Coastal Ecosystems,These dives were conducted locally using a LRT platform. No cruise information is available,P5-825,Submersible,Pisces V,University of Hawai_i Hawaii Undersea Research Laboratory,"Bingo, Sarah; sarahr6@hawaii.edu","Launch, Recovery, and Transport (LRT) Platform",20m,,
